STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00410144,"ALICE, TX US",8/25/1930,93,69,
USC00410144,"ALICE, TX US",8/26/1930,89,73,
USC00410144,"ALICE, TX US",8/27/1930,87,68,
USC00410144,"ALICE, TX US",8/28/1930,86,66,
USC00410144,"ALICE, TX US",8/29/1930,86,69,
USC00410144,"ALICE, TX US",8/30/1930,90,70,
USC00410144,"ALICE, TX US",8/31/1930,92,75,
USC00410144,"ALICE, TX US",9/1/1930,90,76,
USC00410144,"ALICE, TX US",9/2/1930,89,70,
USC00410144,"ALICE, TX US",9/3/1930,86,68,
USC00410144,"ALICE, TX US",9/4/1930,84,68,
USC00410144,"ALICE, TX US",9/5/1930,83,73,
USC00410144,"ALICE, TX US",9/6/1930,98,73,
USC00410144,"ALICE, TX US",9/7/1930,100,76,
USC00410144,"ALICE, TX US",9/8/1930,99,75,
USC00410144,"ALICE, TX US",9/9/1930,100,77,
USC00410144,"ALICE, TX US",9/10/1930,100,76,
USC00410144,"ALICE, TX US",9/11/1930,103,76,
USC00410144,"ALICE, TX US",9/12/1930,103,77,
USC00410144,"ALICE, TX US",9/13/1930,102,77,
USC00410144,"ALICE, TX US",9/14/1930,103,77,
USC00410144,"ALICE, TX US",9/15/1930,102,78,
USC00410144,"ALICE, TX US",9/16/1930,96,70,
USC00410144,"ALICE, TX US",9/17/1930,93,62,
USC00410144,"ALICE, TX US",9/18/1930,96,66,
USC00410144,"ALICE, TX US",9/19/1930,98,62,
USC00410144,"ALICE, TX US",9/20/1930,97,63,
USC00410144,"ALICE, TX US",9/21/1930,96,72,
USC00410144,"ALICE, TX US",9/22/1930,91,70,
USC00410144,"ALICE, TX US",9/23/1930,98,69,
USC00410144,"ALICE, TX US",9/24/1930,99,75,
USC00410144,"ALICE, TX US",9/25/1930,100,77,
USC00410144,"ALICE, TX US",9/26/1930,87,77,
USC00410144,"ALICE, TX US",9/27/1930,87,68,
USC00410144,"ALICE, TX US",9/28/1930,88,69,
USC00410144,"ALICE, TX US",9/29/1930,90,69,
USC00410144,"ALICE, TX US",9/30/1930,90,69,
USC00410144,"ALICE, TX US",10/1/1930,89,66,
USC00410144,"ALICE, TX US",10/2/1930,86,65,
USC00410144,"ALICE, TX US",10/3/1930,92,68,
USC00410144,"ALICE, TX US",10/4/1930,85,72,
USC00410144,"ALICE, TX US",10/5/1930,90,71,
USC00410144,"ALICE, TX US",10/6/1930,83,76,
USC00410144,"ALICE, TX US",10/7/1930,92,64,
USC00410144,"ALICE, TX US",10/8/1930,97,62,
USC00410144,"ALICE, TX US",10/9/1930,96,68,
USC00410144,"ALICE, TX US",10/10/1930,93,73,
USC00410144,"ALICE, TX US",10/11/1930,84,74,
USC00410144,"ALICE, TX US",10/12/1930,86,73,
USC00410144,"ALICE, TX US",10/13/1930,77,71,
USC00410144,"ALICE, TX US",10/14/1930,84,67,
USC00410144,"ALICE, TX US",10/15/1930,88,64,
USC00410144,"ALICE, TX US",10/16/1930,91,68,
USC00410144,"ALICE, TX US",10/17/1930,81,74,
USC00410144,"ALICE, TX US",10/18/1930,75,64,
USC00410144,"ALICE, TX US",10/19/1930,81,62,
USC00410144,"ALICE, TX US",10/20/1930,82,61,
USC00410144,"ALICE, TX US",10/21/1930,83,62,
USC00410144,"ALICE, TX US",10/22/1930,84,65,
USC00410144,"ALICE, TX US",10/23/1930,72,70,
USC00410144,"ALICE, TX US",10/24/1930,71,53,
USC00410144,"ALICE, TX US",10/25/1930,76,47,
USC00410144,"ALICE, TX US",10/26/1930,77,54,
USC00410144,"ALICE, TX US",10/27/1930,87,70,
USC00410144,"ALICE, TX US",10/28/1930,73,69,
USC00410144,"ALICE, TX US",10/29/1930,70,56,
USC00410144,"ALICE, TX US",10/30/1930,74,45,
USC00410144,"ALICE, TX US",10/31/1930,71,46,
USC00410144,"ALICE, TX US",11/1/1930,74,51,
USC00410144,"ALICE, TX US",11/2/1930,80,53,
USC00410144,"ALICE, TX US",11/3/1930,80,54,
USC00410144,"ALICE, TX US",11/4/1930,81,54,
USC00410144,"ALICE, TX US",11/5/1930,80,53,
USC00410144,"ALICE, TX US",11/6/1930,72,60,
USC00410144,"ALICE, TX US",11/7/1930,72,55,
USC00410144,"ALICE, TX US",11/8/1930,61,59,
USC00410144,"ALICE, TX US",11/9/1930,60,54,
USC00410144,"ALICE, TX US",11/10/1930,63,58,
USC00410144,"ALICE, TX US",11/11/1930,64,58,
USC00410144,"ALICE, TX US",11/12/1930,65,60,
USC00410144,"ALICE, TX US",11/13/1930,70,59,
USC00410144,"ALICE, TX US",11/14/1930,83,65,
USC00410144,"ALICE, TX US",11/15/1930,87,66,
USC00410144,"ALICE, TX US",11/16/1930,82,55,
USC00410144,"ALICE, TX US",11/17/1930,88,55,
USC00410144,"ALICE, TX US",11/18/1930,85,69,
USC00410144,"ALICE, TX US",11/19/1930,90,73,
USC00410144,"ALICE, TX US",11/20/1930,73,58,
USC00410144,"ALICE, TX US",11/21/1930,61,54,
USC00410144,"ALICE, TX US",11/22/1930,53,52,
USC00410144,"ALICE, TX US",11/23/1930,64,44,
USC00410144,"ALICE, TX US",11/24/1930,64,53,
USC00410144,"ALICE, TX US",11/25/1930,69,34,
USC00410144,"ALICE, TX US",11/26/1930,67,43,
USC00410144,"ALICE, TX US",11/27/1930,75,38,
USC00410144,"ALICE, TX US",11/28/1930,72,59,
USC00410144,"ALICE, TX US",11/29/1930,84,66,
USC00410144,"ALICE, TX US",11/30/1930,58,57,
USC00410144,"ALICE, TX US",12/1/1930,64,46,
USC00410144,"ALICE, TX US",12/2/1930,69,47,
USC00410144,"ALICE, TX US",12/3/1930,72,60,
USC00410144,"ALICE, TX US",12/4/1930,78,65,
USC00410144,"ALICE, TX US",12/5/1930,69,49,
USC00410144,"ALICE, TX US",12/6/1930,62,44,
USC00410144,"ALICE, TX US",12/7/1930,55,46,
USC00410144,"ALICE, TX US",12/8/1930,68,47,
USC00410144,"ALICE, TX US",12/9/1930,66,47,
USC00410144,"ALICE, TX US",12/10/1930,76,58,
USC00410144,"ALICE, TX US",12/11/1930,79,52,
USC00410144,"ALICE, TX US",12/12/1930,73,50,
USC00410144,"ALICE, TX US",12/13/1930,78,45,
USC00410144,"ALICE, TX US",12/14/1930,77,50,
USC00410144,"ALICE, TX US",12/15/1930,55,50,
USC00410144,"ALICE, TX US",12/16/1930,53,40,
USC00410144,"ALICE, TX US",12/17/1930,60,31,
USC00410144,"ALICE, TX US",12/18/1930,70,54,
USC00410144,"ALICE, TX US",12/19/1930,65,37,
USC00410144,"ALICE, TX US",12/20/1930,64,42,
USC00410144,"ALICE, TX US",12/21/1930,55,47,
USC00410144,"ALICE, TX US",12/22/1930,52,38,
USC00410144,"ALICE, TX US",12/23/1930,62,29,
USC00410144,"ALICE, TX US",12/24/1930,58,37,
USC00410144,"ALICE, TX US",12/25/1930,64,53,
USC00410144,"ALICE, TX US",12/26/1930,58,46,
USC00410144,"ALICE, TX US",12/27/1930,54,44,
USC00410144,"ALICE, TX US",12/28/1930,59,45,
USC00410144,"ALICE, TX US",12/29/1930,63,39,
USC00410144,"ALICE, TX US",12/30/1930,58,47,
USC00410144,"ALICE, TX US",12/31/1930,48,43,
USC00410144,"ALICE, TX US",1/1/1931,64,43,
USC00410144,"ALICE, TX US",1/2/1931,66,33,
USC00410144,"ALICE, TX US",1/3/1931,70,37,
USC00410144,"ALICE, TX US",1/4/1931,75,48,
USC00410144,"ALICE, TX US",1/5/1931,68,34,
USC00410144,"ALICE, TX US",1/6/1931,73,31,
USC00410144,"ALICE, TX US",1/7/1931,78,52,
USC00410144,"ALICE, TX US",1/8/1931,74,40,
USC00410144,"ALICE, TX US",1/9/1931,65,49,
USC00410144,"ALICE, TX US",1/10/1931,63,53,
USC00410144,"ALICE, TX US",1/11/1931,58,58,
USC00410144,"ALICE, TX US",1/12/1931,61,46,
USC00410144,"ALICE, TX US",1/13/1931,68,33,
USC00410144,"ALICE, TX US",1/14/1931,51,37,
USC00410144,"ALICE, TX US",1/15/1931,56,41,
USC00410144,"ALICE, TX US",1/16/1931,61,53,
USC00410144,"ALICE, TX US",1/17/1931,66,50,
USC00410144,"ALICE, TX US",1/18/1931,67,45,
USC00410144,"ALICE, TX US",1/19/1931,48,45,
USC00410144,"ALICE, TX US",1/20/1931,61,43,
USC00410144,"ALICE, TX US",1/21/1931,68,34,
USC00410144,"ALICE, TX US",1/22/1931,70,35,
USC00410144,"ALICE, TX US",1/23/1931,70,50,
USC00410144,"ALICE, TX US",1/24/1931,72,48,
USC00410144,"ALICE, TX US",1/25/1931,75,48,
USC00410144,"ALICE, TX US",1/26/1931,68,59,
USC00410144,"ALICE, TX US",1/27/1931,66,62,
USC00410144,"ALICE, TX US",1/28/1931,65,60,
USC00410144,"ALICE, TX US",1/29/1931,61,56,
USC00410144,"ALICE, TX US",1/30/1931,70,58,
USC00410144,"ALICE, TX US",1/31/1931,73,60,
USC00410144,"ALICE, TX US",2/1/1931,76,55,
USC00410144,"ALICE, TX US",2/2/1931,76,55,
USC00410144,"ALICE, TX US",2/3/1931,62,55,
USC00410144,"ALICE, TX US",2/4/1931,74,47,
USC00410144,"ALICE, TX US",2/5/1931,73,45,
USC00410144,"ALICE, TX US",2/6/1931,70,45,
USC00410144,"ALICE, TX US",2/7/1931,68,60,
USC00410144,"ALICE, TX US",2/8/1931,79,62,
USC00410144,"ALICE, TX US",2/9/1931,64,49,
USC00410144,"ALICE, TX US",2/10/1931,64,42,
USC00410144,"ALICE, TX US",2/11/1931,66,41,
USC00410144,"ALICE, TX US",2/12/1931,68,59,
USC00410144,"ALICE, TX US",2/13/1931,74,64,
USC00410144,"ALICE, TX US",2/14/1931,56,47,
USC00410144,"ALICE, TX US",2/15/1931,60,50,
USC00410144,"ALICE, TX US",2/16/1931,74,49,
USC00410144,"ALICE, TX US",2/17/1931,79,50,
USC00410144,"ALICE, TX US",2/18/1931,67,52,
USC00410144,"ALICE, TX US",2/19/1931,78,45,
USC00410144,"ALICE, TX US",2/20/1931,73,50,
USC00410144,"ALICE, TX US",2/21/1931,70,60,
USC00410144,"ALICE, TX US",2/22/1931,85,65,
USC00410144,"ALICE, TX US",2/23/1931,70,61,
USC00410144,"ALICE, TX US",2/24/1931,66,61,
USC00410144,"ALICE, TX US",2/25/1931,64,49,
USC00410144,"ALICE, TX US",2/26/1931,61,47,
USC00410144,"ALICE, TX US",2/27/1931,69,53,
USC00410144,"ALICE, TX US",2/28/1931,81,45,
USC00410144,"ALICE, TX US",3/1/1931,67,55,
USC00410144,"ALICE, TX US",3/2/1931,66,39,
USC00410144,"ALICE, TX US",3/3/1931,77,35,
USC00410144,"ALICE, TX US",3/4/1931,78,39,
USC00410144,"ALICE, TX US",3/5/1931,80,47,
USC00410144,"ALICE, TX US",3/6/1931,75,63,
USC00410144,"ALICE, TX US",3/7/1931,64,37,
USC00410144,"ALICE, TX US",3/8/1931,64,36,
USC00410144,"ALICE, TX US",3/9/1931,70,30,
