STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/21/1930,100,73,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/22/1930,98,73,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/23/1930,96,73,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/24/1930,98,71,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/25/1930,98,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/26/1930,99,72,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/27/1930,100,74,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/28/1930,101,73,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/29/1930,100,73,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/30/1930,99,76,80
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/31/1930,101,73,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/1/1930,102,75,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/2/1930,103,75,80
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/3/1930,103,74,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/4/1930,101,75,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/5/1930,101,75,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/6/1930,102,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/7/1930,101,76,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/8/1930,101,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/9/1930,100,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/10/1930,101,72,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/11/1930,103,74,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/12/1930,103,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/13/1930,103,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/14/1930,104,74,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/15/1930,103,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/16/1930,105,76,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/17/1930,104,73,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/18/1930,103,74,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/19/1930,102,74,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/20/1930,103,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/21/1930,105,77,80
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/22/1930,103,74,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/23/1930,101,76,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/24/1930,101,76,80
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/25/1930,96,74,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/26/1930,93,73,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/27/1930,95,65,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/28/1930,96,68,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/29/1930,99,69,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/30/1930,103,67,69
